,Name,City,Rating,Loc,Description,Adress,Link,Lat,Long
22,Twenty's Business Flats Nîmes Trigone,Nimes,8.2,Nîmes,"Situé à Nîmes, le Twenty's Business Flats Nîmes Trigone propose un hébergement à 13 km du parc des expositions et à 34 km de l'amphithéâtre d'Arles. ","8 Avenue de la Méditerranée, 30000 Nîmes, France",https://www.booking.com/hotel/fr/twenty-campus-nimes-trigone.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c37b99902654042b&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.76645,4.4395136
23,"Appart Cosy, Mezzanine Clim et Terrasse à 200m de la Gare",Nimes,8.6,Nîmes,"L'Appart Cosy, Mezzanine Clim et Terrasse à 200m de la Gare est situé à Nîmes, à 1,8 km du parc des expositions, à 33 km de l'amphithéâtre d'Arles et à 44 km de la gare centrale d'Avignon. ","11 rue Sainte Félicité 30000, 30000 Nîmes, France",https://www.booking.com/hotel/fr/appart-cosy-avec-mezzanine-et-belle-terrasse-a-200-m-de-la-gare.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=c37b99902654042b&srepoch=1680299425&from=searchresults#hotelTmpl,,
24,Mas d'Escattes,Nimes,9.6,Nîmes,"Situé à Nîmes, en région Occitanie, à moins de 10 km du parc des expositions de Nîmes, le Mas d'Escattes propose des hébergements doté d’une connexion Wi-Fi gratuite, un barbecue, une piscine...","34 Allée du Mas d'Escattes, 30000 Nîmes, France",https://www.booking.com/hotel/fr/mas-d-39-escattes.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c37b99902654042b&srepoch=1680299425&from=searchresults#hotelTmpl,43.8706405,4.4049975
25,La Demeure Insoupçonnée,Cassis,9.3,Cassis,"Situé à Cassis, à seulement 10 minutes à pied du front de mer, l'établissement La Demeure Insoupçonnée propose un hébergement avec petit-déjeuner offrant une vue panoramique sur la mer, les vignobles...","21 Montée de la Chapelle, 13260 Cassis, France",https://www.booking.com/hotel/fr/la-demeure-insoupconnee.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.2193157,5.5471314
26,BALCON SUR MER vue mer,Cassis,8.3,Cassis,"Le BALCON SUR MER vue mer est situé à Cassis, à 600 mètres du Bestouan, à 700 mètres de la Grande Mer et à 1,2 km de la plage de l'Anse de Corton. ","Résidence La Rade Bt C6 av Amiral Ganteaume 13260 Cassis, 13260 Cassis, France",https://www.booking.com/hotel/fr/balcon-sur-mer.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
27,HPC Suites,Cassis,9.2,Cassis,"Doté d'une piscine extérieure commune avec terrasse et vue sur la mer, le HPC Suites est situé dans un parc de 4 000 m2 dans le centre de Cassis. ","10 Avenue Augustin Isnard, 13260 Cassis, France",https://www.booking.com/hotel/fr/hpc-suites.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.2166294,5.5418636
28,Bright flat classified with 2 in the centre of Cassis - Welkeys,Cassis,8.0,Cassis,"Situé à Cassis, à 200 mètres de la Grande Mer et à 700 mètres de Bestouan, le Bright flat classifié with 2 in the centre of Cassis - Welkeys Il dispose d'une connexion Wi-Fi gratuite et de la...","1 rue Laurent Ventron, 13260 Cassis, France",https://www.booking.com/hotel/fr/bright-flat-classified-with-2-in-the-centre-of-cassis-welkeys.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,43.2145197,5.5379863
29,Home Cassis - Maison Julou - Piscine chauffée,Cassis,7.6,Cassis,"Offrant une vue sur la montagne, l'établissement Home Cassis - Maison Julou - Piscine chauffée est situé à Cassis. Il propose une piscine extérieure, un jardin, une terrasse et un casino. ","23 Avenue de la Marne, 13260 Cassis, France",https://www.booking.com/hotel/fr/home-cassis-maison-julou.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.2220792,5.537885
30,Le Duplex,Cassis,8.1,Cassis,"Situé à Cassis, à 500 mètres de la Grande Mer et à moins de 1 km de la plage de l'Anse de Corton, l'établissement Le Duplex propose des hébergements avec une connexion Wi-Fi gratuite, la...","11 Rue de la Ciotat, 13260 Cassis, France",https://www.booking.com/hotel/fr/le-duplex-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,43.2151161,5.5404742
31,Cassis Ma Vie Là,Cassis,9.1,Cassis,"Offrant une vue sur la mer, le Cassis Ma Vie Là est un hébergement situé à Cassis, à 700 mètres de la Grande Mer et à 1 km de la plage de l'Anse de Corton. ","10 ter avenue Augustin Isnard, 13260 Cassis, France",https://www.booking.com/hotel/fr/cassis-ma-vie-la.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.2168086,5.5413447
32,SunSet Cassis,Cassis,9.4,Cassis,"Offrant une vue sur la mer, le SunSet Cassis propose un hébergement avec un balcon et une bouilloire, à environ 600 mètres de Bestouan. ","3 Boulevard Jean Jaurès, 13260 Cassis, France",https://www.booking.com/hotel/fr/sunset-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,43.2155102,5.5356877
33,CASSIS Plage & Calanques,Cassis,9.6,Cassis,"Situé à Cassis, à moins de 300 mètres de Bestouan et à 1,5 km de la Grande Mer, le CASSIS Plage & Calanques propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, une piscine...","20 Traverse du Soleil, 13260 Cassis, France",https://www.booking.com/hotel/fr/cote-calanques-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.2118547,5.5277369
34,Cassis centre,Cassis,8.7,Cassis,"Situé à Cassis, à seulement 600 mètres de la Grande Mer, le Cassis centre propose un hébergement avec vue sur la mer, une connexion Wi-Fi et un parking privé gratuits. ","Le figuier noir 7 Avenue Alphonse Daudet, 13260 Cassis, France",https://www.booking.com/hotel/fr/cassis-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,,
35,Le Cleli,Cassis,8.1,Cassis,"Situé à Cassis, à moins de 1 km de la plage de l'Anse de Corton et à 11 minutes à pied de Bestouan, l'établissement Le Cleli propose des hébergements avec une connexion Wi-Fi gratuite et une...","11 Rue de la Ciotat, 13260 Cassis, France",https://www.booking.com/hotel/fr/le-cleli.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,43.2151161,5.5404742
36,Au petit Cassis,Cassis,8.2,Cassis,"Situé à Cassis, à 600 mètres de Bestouan et à moins de 1 km de la Grande Mer, l'établissement Au petit Cassis propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat....","Residence le Cap 3 Avenue de verdun, 13260 Cassis, France",https://www.booking.com/hotel/fr/au-petit-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,,
37,MISTRAL Gagnant,Cassis,8.2,Cassis,"Situé à 5 km du cap Canaille à Cassis, le MISTRAL Gagnant propose des hébergements dotés de la climatisation et d'une connexion Wi-Fi gratuite. ","11 Rue Frédéric Mistral, 13260 Cassis, France",https://www.booking.com/hotel/fr/mistral-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,43.2153745,5.5372703
38,La vigie II,Cassis,7.9,Cassis,"Offrant une vue sur la montagne, La vigie est un hébergement situé à Cassis, à 300 mètres de la Grande Mer et à 650 mètres de l'Arene. ","La Vigie de l'arène - Bat A - 2éme étage 1bis Avenue du Revestel, 13260 Cassis, France",https://www.booking.com/hotel/fr/la-vigie-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
39,HORIZON BLEU Vue Mer,Cassis,8.4,Cassis,"Doté d'une terrasse, l'HORIZON BLEU Vue Mer propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la mer à Cassis. ","Residence la rade Allée Amiral Ganteaume, 13260 Cassis, France",https://www.booking.com/hotel/fr/horizon-bleu-vue-mer.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,,
40,La douceur de Cassis,Cassis,9.2,Cassis,"Situé à Cassis, à 500 mètres de Bestouan et à 1,2 km de la Grande Mer, l'établissement La douceur de Cassis propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation et un bar. ","16 Avenue du Picouveau, 13260 Cassis, France",https://www.booking.com/hotel/fr/la-douceur-de-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,43.2149482,5.5308259
41,LOU CIGALOU,Cassis,9.0,Cassis,"Doté d'une terrasse et d'un casino, le LOU CIGALOU propose un hébergement à Cassis avec une connexion Wi-Fi gratuite et une vue sur la ville. ","Parc Maraveyre 6 avenue Maurice Jerminy, 13260 Cassis, France",https://www.booking.com/hotel/fr/lou-cigalou-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
42,CALANQUE D'EN VAU,Cassis,8.7,Cassis,"La CALANQUE D'EN VAU est située à Cassis, à 200 mètres de la Grande Mer, à 700 mètres de Bestouan et à moins de 1 km de la plage de l'Anse de Corton. ","6 Rue Michel Arnaud, 13260 Cassis, France",https://www.booking.com/hotel/fr/calanque-d-en-vau.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,43.2145844,5.5378492
43,appartement cosy à 10 mètres du port de Cassis,Cassis,8.3,Cassis,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'appartement cosy à 10 mètres du port de Cassis est situé à Cassis, à seulement 400 mètres de la Grande Mer et à 600 mètres de...","6 Rue Bremond, 13260 Cassis, France",https://www.booking.com/hotel/fr/appartement-cosy-a-10-metres-du-port-de-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.2153853,5.5368682
44,L'ECHO DES FLOTS vue mer,Cassis,8.2,Cassis,"Situé à 60 mètres de Bestouan, à 1,3 km de la Grande Mer et à 1,7 km de la plage de l'Anse de Corton, L'ECHO DES FLOTS vue mer propose un hébergement à Cassis. ","3bis Avenue des Calanques résidence le Week End, 13260 Cassis, France",https://www.booking.com/hotel/fr/echo-des-flots.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
45,CALYPSO,Cassis,8.2,Cassis,"Le CALYPSO est un hébergement en bord de mer situé à Cassis, à 800 mètres de Bestouan et à 1,2 km de la plage de l'Anse de Corton. Cet hébergement climatisé se trouve à 600 mètres de la Grande Mer. ","Résidence le Val d'Ore 17 Avenue de la Viguerie, 13260 Cassis, France",https://www.booking.com/hotel/fr/sea-and-sun-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,,
46,Chambre d'hôtes Clos du Petit Jésus,Cassis,9.5,Cassis,"Situé à Cassis, à seulement 5 minutes à pied de la plage, le Clos du Petit Jésus propose une piscine extérieure, une terrasse privée et un espace de bronzage. ","4 Av. de Provence, 13260 Cassis, France",https://www.booking.com/hotel/fr/clos-du-petit-ja-c-sus.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,43.2152786,5.5439976
47,Le Clocher de Cassis,Cassis,8.3,Cassis,"Situé à Cassis, à 400 mètres de la Grande Mer et à 700 mètres du Bestouan, l'établissement Le Clocher de Cassis propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran...","29 Rue Docteur Séverin Icard, 13260 Cassis, France",https://www.booking.com/hotel/fr/clocher-de-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from=searchresults#hotelTmpl,,
48,appartement du pêcheur à Cassis à 10 mètres du port,Cassis,8.6,Cassis,"Offrant une vue sur la ville, l'appartement du pêcheur à Cassis à 10 mètres du port propose un hébergement avec une terrasse et un balcon, à environ 400 mètres de la plage de la Grande Mer. ","6 Rue Bremond, 13260 Cassis, France",https://www.booking.com/hotel/fr/appartement-du-pecheur-a-cassis-a-10-metres-du-port.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=4b57999055ff0410&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.2153853,5.5368682
49,La Villa Mazarin,Aigues Mortes,9.1,"Aigues-Mortes Medieval City, Aigues-Mortes",La Villa Mazarin est construite dans un bâtiment datant du XVème siècle situé dans la ville fortifiée d'Aigues-Mortes et propose une terrasse ainsi qu'un bar. ,"35 boulevard Gambetta, 30220 Aigues-Mortes, France",https://www.booking.com/hotel/fr/la-villa-mazarin.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d52799907869029f&srepoch=1680299425&from=searchresults#hotelTmpl,43.5650121,4.1918608
50,Maison des Croisades,Aigues Mortes,8.8,Aigues-Mortes,"Située à Aigues-Mortes, la Maison des Croisades propose un service de location de vélos et un jardin. Il dispose d'une connexion Wi-Fi gratuite et d'une terrasse. ","2 RUE DU PORT, 30220 Aigues-Mortes, France",https://www.booking.com/hotel/fr/des-croisades.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=d52799907869029f&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.5689447,4.1884116
51,Ô 36 Rempart Sud B&B,Aigues Mortes,9.2,"Aigues-Mortes Medieval City, Aigues-Mortes","Situé à Aigues-Mortes, à 24 km de la salle omnisports Montpellier Arena, l'Ô 36 Rempart Sud B&B propose des hébergements climatisés avec connexion Wi-Fi gratuite et accès à une terrasse. ","36 rue Victor Hugo, 30220 Aigues-Mortes, France",https://www.booking.com/hotel/fr/o-36-rempart-sud.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=d52799907869029f&srepoch=1680299425&from=searchresults#hotelTmpl,43.5657124,4.1888743
52,Hôtel Saint Louis,Aigues Mortes,8.4,"Aigues-Mortes Medieval City, Aigues-Mortes","Situé dans le cœur historique d'Aigues-Mortes, à 200 mètres de la Tour de Constance, l'Hôtel Saint Louis est un hôtel climatisé doté d'un centre de bien-être et d'un restaurant. ","10, Rue Amiral Courbet, 30220 Aigues-Mortes, France",https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=d52799907869029f&srepoch=1680299425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.567373,4.189546225950785
